refString,fstName,midNames,lstName,fullName,origLangName,currGender,dobYgr,dobMgr,dobDgr,dobFlag
https://en.wikipedia.org/w/index.php?title=Anton_Ferdinand_Titz&oldid=1194082079,Anton,,Titz,Anton Ferdinand Titz,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Ivo_Tijardović&oldid=1216771037,Ivo,,Tijardović,Ivo Tijardović,,,1895,9,18,b.
https://en.wikipedia.org/w/index.php?title=Frederick_C._Tillis&oldid=1214151314,Frederick,,Tillis,Frederick C. Tillis,,,1930,1,5,b.
https://en.wikipedia.org/w/index.php?title=Michael_Tilson_Thomas&oldid=1227695571,Michael,,Thomas,Michael Tilson Thomas,,,1944,12,21,b.
https://en.wikipedia.org/w/index.php?title=Christopher_Tin&oldid=1228134594,Christopher,,Tin,Christopher Tin,,,1976,5,21,b.
https://en.wikipedia.org/w/index.php?title=Johannes_Tinctoris&oldid=1223922020,Johannes,,Tinctoris,Johannes Tinctoris,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Edgar_Tinel&oldid=1218347197,Edgar,,Tinel,Edgar Tinel,,,1854,3,27,b.
https://en.wikipedia.org/w/index.php?title=Luís_Tinoco_(composer)&oldid=1046958553,Luís,,Tinoco,Luís Tinoco (composer),,,1969,,,b.
https://en.wikipedia.org/w/index.php?title=Dimitri_Tiomkin&oldid=1223405787,Dimitri,,Tiomkin,Dimitri Tiomkin,,,1984,5,10,b.
https://en.wikipedia.org/w/index.php?title=Michael_Tippett&oldid=1223140806,Michael,,Tippett,Michael Tippett,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Boris_Tishchenko&oldid=1218346875,Boris,,Tishchenko,Boris Tishchenko,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Jean_Titelouze&oldid=1218503160,Jean,,Titelouze,Jean Titelouze,,,1562,,,c.
https://en.wikipedia.org/w/index.php?title=Anton_Emil_Titl&oldid=1220260112,Anton,,Titl,Anton Emil Titl,,,1809,10,2,b.
https://en.wikipedia.org/w/index.php?title=Alexey_Titov&oldid=1218346863,Alexey,,Titov,Alexey Titov,,,1769,7,12,b.
https://en.wikipedia.org/w/index.php?title=Katia_Tiutiunnik&oldid=1225463705,Katia,,Tiutiunnik,Katia Tiutiunnik,,,1967,3,19,b.
https://en.wikipedia.org/w/index.php?title=Rudolf_Tobias&oldid=1216995721,Rudolf,,Tobias,Rudolf Tobias,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Helen_Tobias-Duesberg&oldid=1214149383,Helen,,Tobias-Duesberg,Helen Tobias-Duesberg,,,1919,6,11,b.
https://en.wikipedia.org/w/index.php?title=Ernst_Toch&oldid=1215700409,Ernst,,Toch,Ernst Toch,,,1900,12,7,b.
https://en.wikipedia.org/w/index.php?title=Camillo_Togni&oldid=1218348874,Camillo,,Togni,Camillo Togni,,,1922,10,18,b.
https://en.wikipedia.org/w/index.php?title=George_Tolhurst&oldid=1169888084,George,,Tolhurst,George Tolhurst,,,1827,6,5,b.
https://en.wikipedia.org/w/index.php?title=Václav_Tomášek&oldid=1218347987,Václav,,Tomášek,Václav Tomášek,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Henri_Tomasi&oldid=1225454572,Henri,,Tomasi,Henri Tomasi,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Marko_Tomasović_(composer)&oldid=1221781665,Marko,,Tomasović,Marko Tomasović (composer),,,1976,5,18,b.
https://en.wikipedia.org/w/index.php?title=Thomas_Tomkins&oldid=1215919079,Thomas,,Tomkins,Thomas Tomkins,,,1572,,,b.
https://en.wikipedia.org/w/index.php?title=Giuseppe_Torelli&oldid=1216658880,Giuseppe,,Torelli,Giuseppe Torelli,,,1658,4,22,b.
https://en.wikipedia.org/w/index.php?title=Michael_Torke&oldid=1218351805,Michael,,Torke,Michael Torke,,,1961,9,22,b.
https://en.wikipedia.org/w/index.php?title=Mel_Tormé&oldid=1226832813,Mel,,Tormé,Mel Tormé,,,1979,9,13,b.
https://en.wikipedia.org/w/index.php?title=George_William_Torrance&oldid=1218503396,George,,Torrance,George William Torrance,,,1835,7,25,b.
https://en.wikipedia.org/w/index.php?title=Francisco_de_la_Torre&oldid=1091780475,Francisco,,Torre,Francisco de la Torre,,,1460,,,c.
https://en.wikipedia.org/w/index.php?title=Tomás_de_Torrejón_y_Velasco&oldid=1218346320,Tomás,,Velasco,Tomás de Torrejón y Velasco,,,,,,b.
https://en.wikipedia.org/w/index.php?title=José_de_Torres&oldid=1184019520,José,,Torres,José de Torres,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Federico_Moreno_Torroba&oldid=1218346750,Federico,,Torroba,Federico Moreno Torroba,,,1891,3,3,b.
https://en.wikipedia.org/w/index.php?title=Paul_Tortelier&oldid=1168228494,Paul,,Tortelier,Paul Tortelier,,,1914,3,21,b.
https://en.wikipedia.org/w/index.php?title=Paolo_Tosti&oldid=1228160714,Paolo,,Tosti,Paolo Tosti,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Charles_Tournemire&oldid=1218350653,Charles,,Tournemire,Charles Tournemire,,,1870,1,22,b.
https://en.wikipedia.org/w/index.php?title=Allen_Toussaint&oldid=1225739582,Allen,,Toussaint,Allen Toussaint,,,1938,1,14,b.
https://en.wikipedia.org/w/index.php?title=Donald_Tovey&oldid=1221622744,Donald,,Tovey,Donald Tovey,,,1875,7,17,b.
https://en.wikipedia.org/w/index.php?title=Joan_Tower&oldid=1225183378,Joan,,Tower,Joan Tower,,,2003,9,6,b.
https://en.wikipedia.org/w/index.php?title=Geoffrey_Toye&oldid=1220907666,Geoffrey,,Toye,Geoffrey Toye,,,1889,2,17,b.
https://en.wikipedia.org/w/index.php?title=Antonio_Tozzi&oldid=1218348848,Antonio,,Tozzi,Antonio Tozzi,,,1736,,,c.
https://en.wikipedia.org/w/index.php?title=Giovanni_Maria_Trabaci&oldid=1218001535,Giovanni,,Trabaci,Giovanni Maria Trabaci,,,1575,,,c.
https://en.wikipedia.org/w/index.php?title=Tommaso_Traetta&oldid=1224131348,Tommaso,,Traetta,Tommaso Traetta,,,1727,3,30,b.
https://en.wikipedia.org/w/index.php?title=Cornel_Trăilescu&oldid=1218346284,Cornel,,Trăilescu,Cornel Trăilescu,,,1926,8,11,b.
https://en.wikipedia.org/w/index.php?title=Giovanni_Battista_Treviso&oldid=1085309154,Giovanni,,Treviso,Giovanni Battista Treviso,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Jean_Balthasar_Tricklir&oldid=1216771106,Jean,,Tricklir,Jean Balthasar Tricklir,,,1750,,,b.
https://en.wikipedia.org/w/index.php?title=Joan_Trimble&oldid=1228273728,Joan,,Trimble,Joan Trimble,,,1915,6,18,b.
https://en.wikipedia.org/w/index.php?title=Giacomo_Tritto&oldid=1226047723,Giacomo,,Tritto,Giacomo Tritto,,,1733,4,2,b.
https://en.wikipedia.org/w/index.php?title=Bartolomeo_Tromboncino&oldid=1218503604,Bartolomeo,,Tromboncino,Bartolomeo Tromboncino,,,1470,,,c.
https://en.wikipedia.org/w/index.php?title=Friedrich_Hieronymus_Truhn&oldid=1219554767,Friedrich,,Truhn,Friedrich Hieronymus Truhn,,,1811,11,14,b.
https://en.wikipedia.org/w/index.php?title=Frankie_Trumbauer&oldid=1193992581,Frankie,,Trumbauer,Frankie Trumbauer,,,1901,5,30,b.
https://en.wikipedia.org/w/index.php?title=Harold_Truscott&oldid=1225891400,Harold,,Truscott,Harold Truscott,,,1914,8,23,b.
https://en.wikipedia.org/w/index.php?title=Julia_Tsenova&oldid=1181514171,Julia,,Tsenova,Julia Tsenova,,,1948,7,30,b.
https://en.wikipedia.org/w/index.php?title=Eduard_Tubin&oldid=1197447583,Eduard,,Tubin,Eduard Tubin,,,1930,6,18,b.
https://en.wikipedia.org/w/index.php?title=Tui_St._George_Tucker&oldid=1219043118,Tui,,Tucker,Tui St. George Tucker,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Henry_VIII&oldid=1228109011,Henry,,VIII,Henry VIII,,,1491,6,28,b.
https://en.wikipedia.org/w/index.php?title=Erik_Tulindberg&oldid=1110894230,Erik,,Tulindberg,Erik Tulindberg,,,1761,2,22,b.
https://en.wikipedia.org/w/index.php?title=František_Tůma&oldid=1183857325,František,,Tůma,František Tůma,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Franz_Tunder&oldid=1217478783,Franz,,Tunder,Franz Tunder,,,1614,,,b.
https://en.wikipedia.org/w/index.php?title=Joaquín_Turina&oldid=1218346752,Joaquín,,Turina,Joaquín Turina,,,1882,12,9,b.
https://en.wikipedia.org/w/index.php?title=Francesco_Turini&oldid=1068508586,Francesco,,Turini,Francesco Turini,,,1595,,,c.
https://en.wikipedia.org/w/index.php?title=Daniel_Gottlob_Türk&oldid=1217478970,Daniel,,Türk,Daniel Gottlob Türk,,,1750,8,10,b.
https://en.wikipedia.org/w/index.php?title=Mark-Anthony_Turnage&oldid=1221513756,Mark-Anthony,,Turnage,Mark-Anthony Turnage,,,1960,6,10,b.
https://en.wikipedia.org/w/index.php?title=William_Turner_(composer)&oldid=1130150319,William,,Turner,William Turner (composer),,,1651,,,b.
https://en.wikipedia.org/w/index.php?title=Roman_Turovsky-Savchuk&oldid=1222144429,Roman,,Turovsky-Savchuk,Roman Turovsky-Savchuk,,,1961,5,16,b.
https://en.wikipedia.org/w/index.php?title=Tuotilo&oldid=1145594013,Tuotilo,,Tuotilo,Tuotilo,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Marco_Tutino&oldid=1218348872,Marco,,Tutino,Marco Tutino,,,1954,5,30,b.
https://en.wikipedia.org/w/index.php?title=Kalervo_Tuukkanen&oldid=1186641489,Kalervo,,Tuukkanen,Kalervo Tuukkanen,,,1909,10,14,b.
https://en.wikipedia.org/w/index.php?title=Erkki-Sven_Tüür&oldid=1228467170,Erkki-Sven,,Tüür,Erkki-Sven Tüür,,,1959,10,16,b.
https://en.wikipedia.org/w/index.php?title=Geirr_Tveitt&oldid=1217578760,Geirr,,Tveitt,Geirr Tveitt,,,1908,10,19,b.
https://en.wikipedia.org/w/index.php?title=Merlijn_Twaalfhoven&oldid=1227005795,Merlijn,,Twaalfhoven,Merlijn Twaalfhoven,,,1976,2,14,b.
https://en.wikipedia.org/w/index.php?title=Tyagaraja&oldid=1226909119,Tyagaraja,,Tyagaraja,Tyagaraja,,,1767,5,4,b.
https://en.wikipedia.org/w/index.php?title=Christopher_Tye&oldid=1225692803,Christopher,,Tye,Christopher Tye,,,1505,,,c.
https://en.wikipedia.org/w/index.php?title=Georges_Tzipine&oldid=1226374688,Georges,,Tzipine,Georges Tzipine,,,1907,6,22,b.
https://en.wikipedia.org/w/index.php?title=Friedrich_Christian_Hermann_Uber&oldid=1218351320,Friedrich,,Uber,Friedrich Christian Hermann Uber,,,1781,4,22,b.
https://en.wikipedia.org/w/index.php?title=Marco_Uccellini&oldid=1225248284,Marco,,Uccellini,Marco Uccellini,,,2017,6,20,b.
https://en.wikipedia.org/w/index.php?title=Martin_Andreas_Udbye&oldid=1127616166,Martin,,Udbye,Martin Andreas Udbye,,,1820,6,18,b.
https://en.wikipedia.org/w/index.php?title=Nobuo_Uematsu&oldid=1223280475,Nobuo,,Uematsu,Nobuo Uematsu,,,1959,3,21,b.
https://en.wikipedia.org/w/index.php?title=Vincenzo_Ugolini&oldid=1199130763,Vincenzo,,Ugolini,Vincenzo Ugolini,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Alfred_Uhl&oldid=1218347623,Alfred,,Uhl,Alfred Uhl,,,1909,6,5,b.
https://en.wikipedia.org/w/index.php?title=Viktor_Ullmann&oldid=1218347629,Viktor,,Ullmann,Viktor Ullmann,,,1898,1,1,b.
https://en.wikipedia.org/w/index.php?title=Chinary_Ung&oldid=1177485675,Chinary,,Ung,Chinary Ung,,,1942,11,24,b.
https://en.wikipedia.org/w/index.php?title=Benjamin_Carl_Unseld&oldid=1171393499,Benjamin,,Unseld,Benjamin Carl Unseld,,,1843,10,18,b.
https://en.wikipedia.org/w/index.php?title=Erich_Urbanner&oldid=1216804118,Erich,,Urbanner,Erich Urbanner,,,1936,3,26,b.
https://en.wikipedia.org/w/index.php?title=Hurrians#Music&oldid=1228061890,Hurrians#Music,,Hurrians#Music,Hurrians#Music,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Guillermo_Uribe_Holguín&oldid=1158531064,Guillermo,,Holguín,Guillermo Uribe Holguín,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Juan_de_Urrede&oldid=1161029137,Juan,,Urrede,Juan de Urrede,,,1430,,,c.
https://en.wikipedia.org/w/index.php?title=Anton_Urspruch&oldid=1133103192,Anton,,Urspruch,Anton Urspruch,,,1850,2,17,b.
https://en.wikipedia.org/w/index.php?title=Francesco_Usper&oldid=1218001518,Francesco,,Usper,Francesco Usper,,,1560,,,c.
https://en.wikipedia.org/w/index.php?title=Vladimir_Ussachevsky&oldid=1113782257,Vladimir,,Ussachevsky,Vladimir Ussachevsky,,,1911,11,3,b.
https://en.wikipedia.org/w/index.php?title=Galina_Ustvolskaya&oldid=1209484502,Galina,,Ustvolskaya,Galina Ustvolskaya,,,1919,6,17,b.
https://en.wikipedia.org/w/index.php?title=Alexander_Utendal&oldid=1163564863,Alexander,,Utendal,Alexander Utendal,,,1543,,,b.
https://en.wikipedia.org/w/index.php?title=Francesco_Uttini&oldid=1224173510,Francesco,,Uttini,Francesco Uttini,,,1723,,,b.
https://en.wikipedia.org/w/index.php?title=Yolande_Uyttenhove&oldid=1042945042,Yolande,,Uyttenhove,Yolande Uyttenhove,,,1925,7,25,b.
https://en.wikipedia.org/w/index.php?title=Nicola_Vaccai&oldid=1218348747,Nicola,,Vaccai,Nicola Vaccai,,,1790,3,15,b.
https://en.wikipedia.org/w/index.php?title=Pierre_Vachon&oldid=1218350649,Pierre,,Vachon,Pierre Vachon,,,1738,6,3,b.
https://en.wikipedia.org/w/index.php?title=Jacobus_Vaet&oldid=1091988991,Jacobus,,Vaet,Jacobus Vaet,,,1529,,,c.
https://en.wikipedia.org/w/index.php?title=Fartein_Valen&oldid=1224843504,Fartein,,Valen,Fartein Valen,,,1887,8,25,b.
https://en.wikipedia.org/w/index.php?title=Antonio_Valente&oldid=1228011371,Antonio,,Valente,Antonio Valente,,,1520,,,c.
https://en.wikipedia.org/w/index.php?title=Vincenzo_Valente&oldid=1218348742,Vincenzo,,Valente,Vincenzo Valente,,,1855,2,21,b.
https://en.wikipedia.org/w/index.php?title=Giovanni_Valentini&oldid=1218371629,Giovanni,,Valentini,Giovanni Valentini,,,1582,,,c.
https://en.wikipedia.org/w/index.php?title=Giuseppe_Valentini&oldid=1218348862,Giuseppe,,Valentini,Giuseppe Valentini,,,1681,12,14,b.
https://en.wikipedia.org/w/index.php?title=Jehan_Vaillant&oldid=1124514526,Jehan,,Vaillant,Jehan Vaillant,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Jean_Vallerand&oldid=1216998932,Jean,,Vallerand,Jean Vallerand,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Nicolas_Vallet&oldid=1210373756,Nicolas,,Vallet,Nicolas Vallet,,,1583,,,c.
https://en.wikipedia.org/w/index.php?title=Francesco_Antonio_Vallotti&oldid=1218371624,Francesco,,Vallotti,Francesco Antonio Vallotti,,,1697,6,11,b.
https://en.wikipedia.org/w/index.php?title=Francisco_Valls&oldid=1206499908,Francisco,,Valls,Francisco Valls,,,,,,b.
https://en.wikipedia.org/w/index.php?title=David_Van_Tieghem&oldid=1186077469,David,,Tieghem,David Van Tieghem,,,1955,4,21,b.
https://en.wikipedia.org/w/index.php?title=David_Van_Vactor&oldid=1134746339,David,,Vactor,David Van Vactor,,,1906,5,8,b.
https://en.wikipedia.org/w/index.php?title=Jules_Van_Nuffel&oldid=1198486772,Jules,,Nuffel,Jules Van Nuffel,,,1883,3,21,b.
https://en.wikipedia.org/w/index.php?title=Komitas&oldid=1219823439,Komitas,,Komitas,Komitas,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Víctor_Varela&oldid=1221002894,Víctor,,Varela,Víctor Varela,,,1955,,,b.
https://en.wikipedia.org/w/index.php?title=Edgard_Varèse&oldid=1228051136,Edgard,,Varèse,Edgard Varèse,,,1883,12,22,b.
https://en.wikipedia.org/w/index.php?title=Urbán_de_Vargas&oldid=1085894509,Urbán,,Vargas,Urbán de Vargas,,,1606,,,b.
"https://en.wikipedia.org/w/index.php?title=Aleksandr_Varlamov_(composer,_born_1801)&oldid=1204760804",Aleksandr,,Varlamov,"Aleksandr Varlamov (composer, born 1801)",,,,,,b.
"https://en.wikipedia.org/w/index.php?title=Aleksandr_Varlamov_(composer,_born_1904)&oldid=1170929235",Aleksandr,,Varlamov,"Aleksandr Varlamov (composer, born 1904)",,,1904,6,19,b.
https://en.wikipedia.org/w/index.php?title=Louis_Varney&oldid=1218350651,Louis,,Varney,Louis Varney,,,1844,5,30,b.
https://en.wikipedia.org/w/index.php?title=Pēteris_Vasks&oldid=1218344340,Pēteris,,Vasks,Pēteris Vasks,,,1946,4,16,b.
https://en.wikipedia.org/w/index.php?title=David_Vaughan_Thomas&oldid=1150096207,David,,Thomas,David Vaughan Thomas,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Ralph_Vaughan_Williams&oldid=1227681273,Ralph,,Williams,Ralph Vaughan Williams,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Orazio_Vecchi&oldid=1223098686,Orazio,,Vecchi,Orazio Vecchi,,,1550,12,6,b.
https://en.wikipedia.org/w/index.php?title=Artemy_Vedel&oldid=1225233095,Artemy,,Vedel,Artemy Vedel,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Claudio_Veggio&oldid=1218503601,Claudio,,Veggio,Claudio Veggio,,,1510,,,c.
https://en.wikipedia.org/w/index.php?title=Václav_Jindřich_Veit&oldid=1225989643,Václav,,Veit,Václav Jindřich Veit,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Pavel_Josef_Vejvanovský&oldid=1218216133,Pavel,,Vejvanovský,Pavel Josef Vejvanovský,,,1639,,,c.
https://en.wikipedia.org/w/index.php?title=Jacob_TV&oldid=1222087842,Jacob,,TV,Jacob TV,,,1951,11,14,b.
https://en.wikipedia.org/w/index.php?title=Caetano_Veloso&oldid=1225723148,Caetano,,Veloso,Caetano Veloso,,,1942,8,7,b.
https://en.wikipedia.org/w/index.php?title=Ian_Venables&oldid=1175235515,Ian,,Venables,Ian Venables,,,1955,,,b.
https://en.wikipedia.org/w/index.php?title=Gaetano_Veneziano&oldid=1180359412,Gaetano,,Veneziano,Gaetano Veneziano,,,1656,,,b.
https://en.wikipedia.org/w/index.php?title=Alexander_Veprik&oldid=1218346876,Alexander,,Veprik,Alexander Veprik,,,1899,6,23,b.
https://en.wikipedia.org/w/index.php?title=Antonio_Veracini&oldid=1210872310,Antonio,,Veracini,Antonio Veracini,,,1659,1,17,b.
https://en.wikipedia.org/w/index.php?title=Carl_Verbraeken&oldid=1227508224,Carl,,Verbraeken,Carl Verbraeken,,,1950,9,18,b.
https://en.wikipedia.org/w/index.php?title=Francesco_Maria_Veracini&oldid=1218349070,Francesco,,Veracini,Francesco Maria Veracini,,,1690,2,1,b.
https://en.wikipedia.org/w/index.php?title=Theo_Verbey&oldid=1223224105,Theo,,Verbey,Theo Verbey,,,1959,7,5,b.
https://en.wikipedia.org/w/index.php?title=Philippe_Verdelot&oldid=1219573643,Philippe,,Verdelot,Philippe Verdelot,,,1480,,,b.
https://en.wikipedia.org/w/index.php?title=Giuseppe_Verdi&oldid=1227447246,Giuseppe,,Verdi,Giuseppe Verdi,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Cornelis_Verdonck&oldid=1198304150,Cornelis,,Verdonck,Cornelis Verdonck,,,1563,,,b.
https://en.wikipedia.org/w/index.php?title=Sándor_Veress&oldid=1218333550,Sándor,,Veress,Sándor Veress,,,1950,,,c.
https://en.wikipedia.org/w/index.php?title=Johannes_Verhulst&oldid=1216803689,Johannes,,Verhulst,Johannes Verhulst,,,1816,3,19,b.
https://en.wikipedia.org/w/index.php?title=Gaspar_de_Verlit&oldid=1036006996,Gaspar,,Verlit,Gaspar de Verlit,,,1622,,,b.
https://en.wikipedia.org/w/index.php?title=Pierre_Vermont&oldid=1218503152,Pierre,,Vermont,Pierre Vermont,,,1495,,,c.
https://en.wikipedia.org/w/index.php?title=Matthijs_Vermeulen&oldid=1136427242,Matthijs,,Vermeulen,Matthijs Vermeulen,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Alexey_Verstovsky&oldid=1224824989,Alexey,,Verstovsky,Alexey Verstovsky,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Michael_Vetter&oldid=1172649695,Michael,,Vetter,Michael Vetter,,,1943,9,18,b.
https://en.wikipedia.org/w/index.php?title=Nicolaus_Vetter&oldid=1217478782,Nicolaus,,Vetter,Nicolaus Vetter,,,1666,10,,b.
https://en.wikipedia.org/w/index.php?title=Lodovico_Grossi_da_Viadana&oldid=1218001514,Lodovico,,Viadana,Lodovico Grossi da Viadana,,,1560,,,c.
https://en.wikipedia.org/w/index.php?title=Pauline_Viardot&oldid=1228287713,Pauline,,Viardot,Pauline Viardot,,,1845,7,18,b.
https://en.wikipedia.org/w/index.php?title=Tomás_Luis_de_Victoria&oldid=1226964118,Tomás,,Victoria,Tomás Luis de Victoria,,,1548,,,c.
https://en.wikipedia.org/w/index.php?title=Gerard_Victory&oldid=1218349230,Gerard,,Victory,Gerard Victory,,,1921,12,24,b.
https://en.wikipedia.org/w/index.php?title=Jacobus_Vide&oldid=981396740,Jacobus,,Vide,Jacobus Vide,,,1380,,,f->b
https://en.wikipedia.org/w/index.php?title=Johann_Vierdanck&oldid=1214300660,Johann,,Vierdanck,Johann Vierdanck,,,1605,,,c.
https://en.wikipedia.org/w/index.php?title=Louis_Vierne&oldid=1217475876,Louis,,Vierne,Louis Vierne,,,1870,10,8,b.
https://en.wikipedia.org/w/index.php?title=Henri_Vieuxtemps&oldid=1218374392,Henri,,Vieuxtemps,Henri Vieuxtemps,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Heitor_Villa-Lobos&oldid=1225185706,Heitor,,Villa-Lobos,Heitor Villa-Lobos,,,1922,3,5,b.
https://en.wikipedia.org/w/index.php?title=Ángel_Villoldo&oldid=1166749728,Ángel,,Villoldo,Ángel Villoldo,,,1861,2,16,b.
https://en.wikipedia.org/w/index.php?title=Giovanni_Battista_Viotti&oldid=1223486458,Giovanni,,Viotti,Giovanni Battista Viotti,,,1755,5,12,b.
https://en.wikipedia.org/w/index.php?title=Giulio_Viozzi&oldid=1226048964,Giulio,,Viozzi,Giulio Viozzi,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Ezequiel_Viñao&oldid=1174384502,Ezequiel,,Viñao,Ezequiel Viñao,,,1960,7,21,b.
https://en.wikipedia.org/w/index.php?title=Leonardo_Vinci&oldid=1224296329,Leonardo,,Vinci,Leonardo Vinci,,,1690,,,b.
https://en.wikipedia.org/w/index.php?title=Carl_Vine&oldid=1216991225,Carl,,Vine,Carl Vine,,,1954,10,8,b.
https://en.wikipedia.org/w/index.php?title=Sophie_Viney&oldid=1180594044,Sophie,,Viney,Sophie Viney,,,1974,,,b.
https://en.wikipedia.org/w/index.php?title=Param_Vir&oldid=1218347290,Param,,Vir,Param Vir,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Frédéric_Viret&oldid=1067923293,Frédéric,,Viret,Frédéric Viret,,,1822,2,18,b.
https://en.wikipedia.org/w/index.php?title=Robert_de_Visée&oldid=1219399872,Robert,,Visée,Robert de Visée,,,1655,,,c.
https://en.wikipedia.org/w/index.php?title=Ivan_Wyschnegradsky&oldid=1218346880,Ivan,,Wyschnegradsky,Ivan Wyschnegradsky,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Giovanni_Battista_Vitali&oldid=1158315095,Giovanni,,Vitali,Giovanni Battista Vitali,,,1632,2,18,b.
https://en.wikipedia.org/w/index.php?title=Tomaso_Antonio_Vitali&oldid=1219621880,Tomaso,,Vitali,Tomaso Antonio Vitali,,,1663,3,7,b.
https://en.wikipedia.org/w/index.php?title=Jan_August_Vitásek&oldid=1219425600,Jan,,Vitásek,Jan August Vitásek,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Philippe_de_Vitry&oldid=1191719053,Philippe,,Vitry,Philippe de Vitry,,,1291,10,31,b.
https://en.wikipedia.org/w/index.php?title=Franco_Vittadini&oldid=1218348869,Franco,,Vittadini,Franco Vittadini,,,1884,4,9,b.
https://en.wikipedia.org/w/index.php?title=Jāzeps_Vītols&oldid=1218344341,Jāzeps,,Vītols,Jāzeps Vītols,,,1863,7,26,b.
https://en.wikipedia.org/w/index.php?title=Antonio_Vivaldi&oldid=1225894552,Antonio,,Vivaldi,Antonio Vivaldi,,,1678,3,4,b.
https://en.wikipedia.org/w/index.php?title=Amadeu_Vives_i_Roig&oldid=1218346738,Amadeu,,Roig,Amadeu Vives i Roig,,,1871,11,18,b.
https://en.wikipedia.org/w/index.php?title=Giovanni_Buonaventura_Viviani&oldid=1218348861,Giovanni,,Viviani,Giovanni Buonaventura Viviani,,,1638,7,15,b.
https://en.wikipedia.org/w/index.php?title=Claude_Vivier&oldid=1226067072,Claude,,Vivier,Claude Vivier,,,1948,4,14,b.
https://en.wikipedia.org/w/index.php?title=Lucrezia_Orsina_Vizzana&oldid=1213881816,Lucrezia,,Vizzana,Lucrezia Orsina Vizzana,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Roman_Vlad&oldid=1224374027,Roman,,Vlad,Roman Vlad,,,1919,12,29,b.
https://en.wikipedia.org/w/index.php?title=Pancho_Vladigerov&oldid=1218216362,Pancho,,Vladigerov,Pancho Vladigerov,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Wladimir_Vogel&oldid=1174383241,Wladimir,,Vogel,Wladimir Vogel,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Georg_Joseph_Vogler&oldid=1218352279,Georg,,Vogler,Georg Joseph Vogler,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Johann_Caspar_Vogler&oldid=1217478978,Johann,,Vogler,Johann Caspar Vogler,,,1696,5,23,b.
https://en.wikipedia.org/w/index.php?title=Max_Vogrich&oldid=1216978242,Max,,Vogrich,Max Vogrich,,,1852,1,24,b.
https://en.wikipedia.org/w/index.php?title=Hans_Vogt_(composer)&oldid=1218352277,Hans,,Vogt,Hans Vogt (composer),,,1911,5,14,b.
https://en.wikipedia.org/w/index.php?title=Robert_Voisey&oldid=1224461021,Robert,,Voisey,Robert Voisey,,,1969,,,b.
https://en.wikipedia.org/w/index.php?title=Kevin_Volans&oldid=1212965623,Kevin,,Volans,Kevin Volans,,,1949,7,26,b.
https://en.wikipedia.org/w/index.php?title=Franz_Volkert&oldid=1219987406,Franz,,Volkert,Franz Volkert,,,1767,2,2,b.
https://en.wikipedia.org/w/index.php?title=Robert_Volkmann&oldid=1217999620,Robert,,Volkmann,Robert Volkmann,,,1815,4,6,b.
https://en.wikipedia.org/w/index.php?title=Andrei_Volkonsky&oldid=1182302925,Andrei,,Volkonsky,Andrei Volkonsky,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Alexander_Voormolen&oldid=1068804457,Alexander,,Voormolen,Alexander Voormolen,,,1895,3,3,b.
https://en.wikipedia.org/w/index.php?title=Andy_Vores&oldid=1218333678,Andy,,Vores,Andy Vores,,,1956,,,b.
https://en.wikipedia.org/w/index.php?title=Jan_Václav_Voříšek&oldid=1226606433,Jan,,Voříšek,Jan Václav Voříšek,,,1791,5,11,b.
https://en.wikipedia.org/w/index.php?title=Antonín_Vranický&oldid=1216998910,Antonín,,Vranický,Antonín Vranický,,,1761,6,13,b.
